iteration,lof
0,6.067894238474478
1,4.612456795000561
2,4.528740819729427
3,4.4960425815007
4,4.4838137933620885
5,4.487060122562834
6,4.526090740014805
7,4.679125353519194
8,5.195587611148436
9,6.629719401423026
10,9.246734252235314
11,12.288023232509858
12,14.79476623288595
13,16.377717921114392
14,17.255134852514782
15,17.695948621367656
16,17.89165034068887
17,17.973103302440567
18,18.001079615802713
19,18.004050286554104
20,17.995377568140068
21,17.98132438246823
22,17.964816108824703
23,17.947211768435714
24,17.929137816314178
25,17.91087985897148
26,17.892566051075587
27,17.874252539778666
28,17.85596300722769
29,17.837706802323883
30,17.819487147672454
31,17.801304784889826
32,17.783159547964004
33,17.765051011400207
34,17.746978735630453
35,17.728942344101895
36,17.710941534837705
37,17.69297606997057
38,17.675045760571777
39,17.657150452908414
40,17.63929001771328
41,17.621464342382527
42,17.603673325522923
43,17.585916873232055
44,17.56819490728475
45,17.55050734697672
46,17.532854090378205
47,17.51523495750945
48,17.497649713481703
49,17.480098149714273
50,17.462580187826678
51,17.445095798964317
52,17.42764467165587
53,17.410226500145026
54,17.392841037811493
55,17.375488096260334
56,17.358167530967943
57,17.3408792270012
58,17.323623088225993
59,17.306399030024743
60,17.28920697467203
61,17.272046848513458
62,17.254918580285743
63,17.23782210013588
64,17.220757339057993
65,17.20372422857114
66,17.186722700539796
67,17.169752687071234
68,17.152814120460757
69,17.135906933160232
70,17.119031057761372
71,17.102186426987558
72,17.08537297368813
73,17.06859063083639
74,17.05183933153012
75,17.035119008988513
76,17.018429596553624
77,17.00177102769128
78,16.985143235989362
79,16.967487222906243
80,16.94928341157819
81,16.9308176431227
82,16.912236654738173
83,16.8936156438133
84,16.874993156185518
85,16.85638887196703
86,16.837812804744583
87,16.81927002123393
88,16.800763059753308
89,16.78229316798305
90,16.763860935656684
91,16.745466617550218
92,16.72711029816411
93,16.70879197559096
94,16.690511604157546
95,16.672269116095727
96,16.65406444574283
97,16.63589751960789
98,16.6177682434833
99,16.59967648221711
100,16.58162209519785
101,16.563604951589095
102,16.545624932632954
103,16.527681929748926
104,16.509775841840728
105,16.491906572967064
106,16.474074030595958
107,16.456278124417462
108,16.438518765565043
109,16.42079586611708
110,16.403109338792834
111,16.38545909675764
112,16.367845053511342
113,16.35026712281518
114,16.332725218661377
115,16.315219255234407
116,16.297749146908615
117,16.28031480823758
118,16.262916153946218
119,16.245553098924223
120,16.2282255582406
121,16.210933447124436
122,16.193676680977543
123,16.17645517537177
124,16.159268846048302
125,16.142117608910144
126,16.125001380054186
127,16.107920075723023
128,16.090873612341944
129,16.0738619065154
130,16.05688487500312
131,16.03994243475808
132,16.023034502898096
133,16.00616099671976
134,15.989321833680833
135,15.972516931433253
136,15.955746207800612
137,15.939009580784628
138,15.92230696855179
139,15.905638289459167
140,15.889003462040813
141,15.872402404998596
142,15.855835037228935
143,15.839301277799182
144,15.8228010459553
145,15.806334261124878
146,15.789900842935682
147,15.773500711136816
148,15.757133785730126
149,15.74079998686962
150,15.724499234862787
151,15.70823145026394
152,15.691996553733883
153,15.675794466185366
154,15.659625108638513
155,15.643488402387613
156,15.627384268846853
157,15.611312629621175
158,15.595273406504258
159,15.579266521481422
160,15.562424287776732
161,15.544990648749815
162,15.527257113194489
163,15.50938111552208
164,15.4914474821141
165,15.473501846546215
166,15.455568710872688
167,15.437661195971183
168,15.4197862990396
169,15.401947725281584
170,15.384147411877821
171,15.366386346912222
172,15.34866500952592
173,15.330983605969623
174,15.313342196422944
175,15.29574076268644
176,15.278179244752405
177,15.260657560320523
178,15.243175615180615
179,15.225733308827689
180,15.208330537406203
181,15.190967202971809
182,15.173643156710353
183,15.156356344075203
184,15.139107567108173
185,15.121897222278024
186,15.104725479755436
187,15.08759238439329
188,15.070497911965766
189,15.053442000990527
190,15.036424569888476
191,15.0194455260102
192,15.002504771364286
193,14.985602204939791
194,14.968737724260375
195,14.951911226154953
196,14.935122607541734
197,14.918371764860838
198,14.901658595385511
199,14.88498299586559
